index_MFF start 	 end 	 duration	 mean	 std	 residue	 prompt_rate
73	3417	3543	127	4	-3.16	0.069302	0.60996	0.45289	0.63404	173589.7244	
74	3544	3629	86	4	-2.998	0.051958	0.23217	0.30668	0.42935	173184.6163	
75	3630	3643	14	5	-3.1059	0.072521	0.07363	0.052538	0.073553	172276.4286	
76	3644	3648	5	5	-3.4469	0.15312	0.11722	0.018764	0.026269	170304.2	
77	3649	3666	18	5	-3.1542	0.072095	0.093559	0.067549	0.094568	171482.2778	
78	3667	3670	4	5	-3.5671	0.18784	0.14113	0.015011	0.021015	169780.5	
79	3671	3675	5	5	-2.7676	0.13826	0.095577	0.018764	0.026269	169511	
80	3676	3907	232	5	-3.2592	0.062331	0.90135	0.87063	1.2189	170098.5517	
81	3908	3911	4	5	-3.5734	0.10417	0.043403	0.015011	0.021015	169911.25	
82	3912	4274	363	5	-3.2724	0.066515	1.606	1.3622	1.9071	167380.7879	
83	4275	4277	3	5	-3.8654	0.19664	0.116	0.011258	0.015761	165242	
84	4278	4279	2	5	-3.5567	0.015003	0.0004502	0.0075054	0.010508	165060	
85	4280	4368	89	5	-3.2279	0.075759	0.51081	0.33399	0.46759	164977.3596	
86	4369	4375	7	5	-3.065	0.061101	0.026134	0.026269	0.036777	162412.5714	
87	4376	4399	24	5	-3.2905	0.07235	0.12563	0.090065	0.12609	164994.0833	
88	4400	4565	166	5	-3.1406	0.069534	0.80259	0.62295	0.87213	164314.506	
89	4566	4570	5	6	-3.5866	0.071372	0.02547	0.017053	0.023874	163349.8	
90	4571	4598	28	6	-3.284	0.068105	0.12987	0.095497	0.1337	163122.3214	
91	4599	4676	78	6	-3.2092	0.054949	0.23551	0.26603	0.37244	162752.2308	
92	4677	4677	1	6	-3.8819	0	0	0.0034106	0.0047749	163022	
93	4678	4678	1	6	-5.0426	0	0	0.0034106	0.0047749	162955	
94	4679	4680	2	6	-4.3748	0.11554	0.0267	0.0068212	0.0095497	162681	
95	4681	4689	9	6	-3.5223	0.12591	0.14268	0.030696	0.042974	162407.2222	
96	4690	4714	25	6	-3.2078	0.057385	0.082327	0.085265	0.11937	161612.68	
97	4715	4739	25	6	-3.0396	0.10058	0.25292	0.085265	0.11937	161146.76	
98	4740	4800	61	6	-3.2425	0.070141	0.3001	0.20805	0.29127	159295.4918	
99	4801	4801	1	6	-2.274	0	0	0.0034106	0.0047749	157115	
100	4802	4804	3	6	-1.6079	0.28742	0.24782	0.010232	0.014325	156136.3333	
101	4805	4806	2	6	-2.7547	0.19491	0.07598	0.0068212	0.0095497	157281	
102	4807	4812	6	6	-3.2854	0.049913	0.014948	0.020464	0.028649	157696	
103	4813	4813	1	6	-2.5095	0	0	0.0034106	0.0047749	144148	
104	4814	5054	241	6	-3.4542	0.073163	1.29	0.82196	1.1507	155779.6929	
105	5055	5166	112	6	-3.2324	0.07139	0.57081	0.38199	0.53478	152859.6518	
106	5167	5302	136	6	-3.0993	0.06362	0.55046	0.46384	0.64938	151212.8382	
107	5303	5332	30	6	-3.1841	0.059797	0.10727	0.10232	0.14325	150126.7667	
108	5333	5344	12	6	-3.041	0.085382	0.087481	0.040927	0.057298	149926.25	
109	5345	5356	12	6	-2.4556	0.051446	0.03176	0.040927	0.057298	148796.9167	
110	5357	5366	10	6	-2.8032	0.094659	0.089604	0.034106	0.047749	149414.3	
111	5367	5400	34	6	-3.0239	0.07058	0.16937	0.11596	0.16235	149256.9412	

************************************************************
********************* End of scouting **********************
************************************************************


***********************************************************************
********************* Summary of Motion Detection *********************
***********************************************************************
COD file fullpath: COD_sample.cod

Parameters used:
maximum MFF used for scouting: 300
number of segment for scouting: 6
number of MFF used for scouting stats in each segment: 3
inflation_factor: 1.4
start_time: 0
end_time: 5400
scan_duration_in_use: 5400

Number of total MFF:	111
Total residue:	28.2449
Ideal residue:	19.7861
Target residue:	27.7005
Histogram of motionless score (1 to 5):	33,14,13,12,39
Weighted motionless score(1-5, 1 the best):	2.8917
Time preserved:	100%

***********************************************************************
Maximum MFF used for scouting                        : 300
Number of segment for scouting                       : 6
Number of MFF used for scouting stats in each segment: 3
Inflation_factor                                     : 1.4
Start_time                                           : 0
End_time                                             : 5400
Scan_duration_in_use                                 : 5400

Total prompt in the whole study: 894093210
Total prompt used              : 894093210


************************************************************
************** Scouting results report below ************
************************************************************

Scouting motion time points: 
2,4,6,8,9,10,14,15,19,20,23,24,25,26,28,29,30,34,35,36,37,38,40,41,42,43,44,45,49,50,51,52,53,54,59,62,64,66,67,68,69,73,74,82,94,101,112,117,124,134,139,169,173,209,223,242,243,256,258,269,270,284,316,319,324,338,341,343,372,373,385,433,448,455,485,486,506,579,601,636,651,669,672,674,679,708,710,745,752,753,755,793,807,815,885,991,992,1113,1119,1123,1167,1170,1246,1370,1383,1395,1428,1449,1533,1538,1593,1598,1624,1642,1732,1776,1777,1787,1790,1802,1840,1841,1963,2043,2058,2059,2062,2070,2080,2125,2128,2131,2150,2152,2172,2180,2257,2264,2265,2354,2389,2393,2397,2521,2523,2539,2561,2675,2678,2681,2687,2691,2713,2714,2732,2735,2778,2794,2812,2815,2853,2858,2859,2880,2899,2903,2905,2930,2968,2970,2973,2975,2978,3035,3082,3083,3084,3093,3095,3108,3114,3117,3135,3144,3146,3150,3152,3155,3159,3161,3162,3169,3170,3171,3173,3174,3180,3192,3229,3240,3242,3245,3276,3347,3377,3402,3448,3453,3455,3494,3506,3553,3631,3645,3649,3651,3653,3667,3668,3669,3671,3674,3677,3708,3858,3908,3934,3943,4003,4185,4248,4255,4352,4356,4365,4368,4372,4374,4383,4389,4392,4436,4440,4457,4491,4501,4567,4571,4604,4616,4623,4626,4678,4679,4680,4715,4718,4720,4730,4731,4732,4735,4736,4739,4741,4744,4769,4792,4802,4803,4806,4808,4813,4814,4815,4816,4822,4823,4824,4841,4846,4874,4877,4933,5039,5054,5059,5090,5107,5113,5120,5224,5225,5269,5313,5315,5345,5363,5364,5366,
Total residue error from 300 MTP is: 34.2362


Detailed scouting MFF results:
index_MFF start 	 end 	 duration	 mean	 std	 residue	 prompt_rate
1	1	1	1	-9.9017	0	0	10222	
2	2	3	2	-9.3681	0.18444	0.068034	10159	
3	4	5	2	-9.9288	0.1929	0.074424	10199	
4	6	7	2	-9.6645	0.095407	0.018205	10059.5	
5	8	8	1	-10.0409	0	0	10041	
6	9	9	1	-9.2566	0	0	10114	
7	10	13	4	-9.7147	0.028176	0.0031754	10097	
8	14	14	1	-9.0679	0	0	9989	
9	15	18	4	-9.7474	0.16004	0.10246	10040	
10	19	19	1	-10.2548	0	0	10007	
11	20	22	3	-9.6572	0.078215	0.018353	10023.3333	
12	23	23	1	-9.9233	0	0	10220	
13	24	24	1	-10.9605	0	0	9992	
14	25	25	1	-9.7039	0	0	10238	
15	26	27	2	-9.4477	0.18363	0.06744	10063	
16	28	28	1	-10.4491	0	0	9886	
17	29	29	1	-9.7499	0	0	9902	
18	30	33	4	-10.0687	0.14556	0.084748	10037.25	
19	34	34	1	-9.58	0	0	10164	
20	35	35	1	-10.1208	0	0	10114	
21	36	36	1	-9.5776	0	0	10524	
22	37	37	1	-9.8918	0	0	10432	
23	38	39	2	-9.4187	0.023892	0.0011417	10479.5	
24	40	40	1	-9.1443	0	0	10736	
25	41	41	1	-9.682	0	0	10865	
26	42	42	1	-9.3541	0	0	11091	
27	43	43	1	-9.7782	0	0	11485	
28	44	44	1	-9.0089	0	0	12370	
29	45	48	4	-9.3125	0.10992	0.048331	14518.75	
30	49	49	1	-9.9062	0	0	17649	
31	50	50	1	-9.4101	0	0	19053	
32	51	51	1	-9.7846	0	0	20903	
33	52	52	1	-10.4805	0	0	22541	
34	53	53	1	-10.1165	0	0	24513	
35	54	58	5	-10.6489	0.10745	0.057727	30220.6	
36	59	61	3	-11.1062	0.13663	0.056005	37914	
37	62	63	2	-10.8687	0.010621	0.0002256	42744.5	
38	64	65	2	-11.1636	0.13414	0.035989	45655.5	
39	66	66	1	-11.4965	0	0	48801	
40	67	67	1	-11.0885	0	0	50390	
41	68	68	1	-10.7155	0	0	51328	
42	69	72	4	-11.1922	0.10175	0.041416	56428.75	
43	73	73	1	-10.8029	0	0	60669	
44	74	81	8	-11.1936	0.093974	0.070648	68259.875	
45	82	93	12	-11.3401	0.044736	0.024016	82506.0833	
46	94	100	7	-11.0957	0.061495	0.026471	91582	
47	101	111	11	-11.2437	0.078845	0.068382	102873.8182	
48	112	116	5	-11.4939	0.10465	0.054759	104951.2	
49	117	123	7	-11.3145	0.059643	0.024901	105118.1429	
50	124	133	10	-11.1735	0.040207	0.016166	106193.2	
51	134	138	5	-11.3534	0.12635	0.079821	107187.2	
52	139	168	30	-11.1152	0.072322	0.15691	111116	
53	169	172	4	-10.9225	0.10027	0.040215	116021	
54	173	208	36	-11.0435	0.087522	0.27576	120718.6944	
55	209	222	14	-11.1164	0.11532	0.18619	125121.8571	
56	223	241	19	-10.9974	0.060006	0.068415	127728.1579	
57	242	242	1	-11.2152	0	0	129253	
58	243	255	13	-10.8915	0.10064	0.13168	129487.0769	
59	256	257	2	-11.2056	0.050195	0.005039	131134.5	
60	258	268	11	-10.9778	0.082539	0.074939	131687.9091	
61	269	269	1	-11.2219	0	0	132270	
62	270	283	14	-10.8933	0.080582	0.090908	133313	
63	284	315	32	-10.983	0.078386	0.19662	135900.5313	
64	316	318	3	-10.7015	0.034962	0.0036669	137929.6667	
65	319	323	5	-10.9672	0.10557	0.05573	139869.8	
66	324	337	14	-11.131	0.076779	0.082529	141470.3571	
67	338	340	3	-11.2891	0.10166	0.031005	143183.3333	
68	341	342	2	-10.9652	0.021613	0.00093422	142109	
69	343	371	29	-11.1563	0.10035	0.29203	143838.7586	
70	372	372	1	-10.7381	0	0	142164	
71	373	384	12	-11.0897	0.079011	0.074913	144456.5	
72	385	432	48	-11.005	0.088072	0.37232	146317.1667	
73	433	447	15	-10.9277	0.098592	0.14581	148384.5333	
74	448	454	7	-11.089	0.12409	0.1078	148929.7143	
75	455	484	30	-10.9638	0.10582	0.33591	150150.6667	
76	485	485	1	-10.5815	0	0	150079	
77	486	505	20	-10.9298	0.07122	0.10145	151624.9	
78	506	578	73	-10.8436	0.073363	0.3929	154131.2877	
79	579	600	22	-10.9172	0.070769	0.11018	156573.0909	
80	601	635	35	-10.8077	0.080036	0.2242	157805.6857	
81	636	650	15	-10.7295	0.10162	0.1549	158797.3333	
82	651	668	18	-10.8429	0.082457	0.12238	160813.2778	
83	669	671	3	-10.3382	0.033954	0.0034587	160053	
84	672	673	2	-10.7121	0.10534	0.022192	162915.5	
85	674	678	5	-10.9895	0.056402	0.015906	163998.6	
86	679	707	29	-11.1064	0.0819	0.19452	164754.4483	
87	708	709	2	-10.8547	0.12412	0.030813	164050	
88	710	744	35	-11.1028	0.084224	0.24828	166036.9143	
89	745	751	7	-11.0106	0.11522	0.092934	166192	
90	752	752	1	-10.6422	0	0	164092	
91	753	754	2	-10.9584	0.00080327	1.2905e-06	164785.5	
92	755	792	38	-11.2122	0.091758	0.31994	167801.5789	
93	793	806	14	-11.1378	0.071896	0.072366	168084.5	
94	807	814	8	-10.8778	0.085683	0.058732	168301.625	
95	815	884	70	-11.0886	0.08448	0.49958	169100.9429	
96	885	990	106	-11.0176	0.071701	0.54496	171601.7547	
97	991	991	1	-10.717	0	0	172275	
98	992	1112	121	-10.9876	0.082394	0.82143	173977.4545	
99	1113	1118	6	-11.0881	0.097679	0.057247	174830.6667	
100	1119	1122	4	-10.7386	0.040622	0.0066007	175062.75	
101	1123	1166	44	-11.0859	0.087934	0.34022	176461.1136	
102	1167	1169	3	-11.3137	0.05799	0.010088	176337.3333	
103	1170	1245	76	-11.154	0.08175	0.50792	177196.1184	
104	1246	1369	124	-11.0568	0.081925	0.83226	178620.5403	
105	1370	1382	13	-10.9427	0.081147	0.085603	179489.8462	
106	1383	1394	12	-11.1201	0.057234	0.039309	179721.5	
107	1395	1427	33	-11.027	0.075279	0.18701	179649.9091	
108	1428	1448	21	-11.162	0.072753	0.11115	180250.7143	
109	1449	1532	84	-11.0731	0.076208	0.48785	180413.4048	
110	1533	1537	5	-10.8852	0.077303	0.029879	180978.8	
111	1538	1592	55	-11.009	0.061926	0.21092	180849.3636	
112	1593	1597	5	-10.638	0.12392	0.076778	179235.8	
113	1598	1623	26	-10.8385	0.098513	0.25233	179991.7308	
114	1624	1641	18	-10.6308	0.092734	0.15479	180098.2222	
115	1642	1731	90	-10.789	0.081642	0.59989	180459.0556	
116	1732	1775	44	-10.828	0.062633	0.1726	180824.6136	
117	1776	1776	1	-10.488	0	0	180346	
118	1777	1786	10	-10.7793	0.06336	0.040145	180700	
119	1787	1789	3	-10.4301	0.09874	0.029249	180060.3333	
120	1790	1801	12	-10.6866	0.10192	0.12464	180660	
121	1802	1839	38	-10.8615	0.077718	0.22952	180891	
122	1840	1840	1	-10.647	0	0	181219	
123	1841	1962	122	-10.9265	0.077276	0.72853	181165.541	
124	1963	2042	80	-10.815	0.080769	0.5219	180139.1125	
125	2043	2057	15	-11.0046	0.090304	0.12232	180491.5333	
126	2058	2058	1	-10.7596	0	0	180615	
127	2059	2061	3	-10.489	0.088351	0.023418	179323	
128	2062	2069	8	-10.7944	0.14136	0.15986	181572.125	
129	2070	2079	10	-11.1865	0.075065	0.056347	181841.3	
130	2080	2124	45	-11.091	0.08596	0.33251	181972.5556	
131	2125	2127	3	-10.4442	0.057978	0.010084	180271.3333	
132	2128	2130	3	-10.7401	0.020094	0.0012114	180240.6667	
133	2131	2149	19	-10.9561	0.077115	0.11299	181343.5263	
134	2150	2151	2	-10.5554	0.040944	0.0033528	181576.5	
135	2152	2171	20	-10.8892	0.099046	0.1962	181528.95	
136	2172	2179	8	-10.7821	0.063523	0.032281	181954.125	
137	2180	2256	77	-10.9373	0.073224	0.41286	181262.3377	
138	2257	2263	7	-10.8	0.10453	0.07648	181545.2857	
139	2264	2264	1	-11.1967	0	0	181816	
140	2265	2353	89	-10.9679	0.076335	0.51861	181368.2584	
141	2354	2388	35	-11.0767	0.07984	0.22311	181399.1429	
142	2389	2392	4	-10.5377	0.06789	0.018436	179828	
143	2393	2396	4	-10.86	0.084729	0.028716	180360	
144	2397	2520	124	-10.984	0.080845	0.81046	180525.7903	
145	2521	2522	2	-10.77	0.048806	0.004764	180746.5	
146	2523	2538	16	-11.066	0.075571	0.091376	180383.75	
147	2539	2560	22	-11.1619	0.069567	0.10647	180269.3636	
148	2561	2674	114	-11.0821	0.078336	0.69956	179711.5702	
149	2675	2677	3	-10.9357	0.047339	0.006723	178984	
150	2678	2680	3	-10.6807	0.16306	0.079766	178904.6667	
151	2681	2686	6	-11.0874	0.070347	0.029692	180099	
152	2687	2690	4	-10.7469	0.085905	0.029519	179083.25	
153	2691	2712	22	-11.2188	0.076157	0.1276	181027.6364	
154	2713	2713	1	-10.6926	0	0	178813	
155	2714	2731	18	-11.1931	0.11267	0.22849	180453.4444	
156	2732	2734	3	-10.8638	0.052536	0.0082802	178601	
157	2735	2777	43	-11.1252	0.074992	0.24183	179611.4884	
158	2778	2793	16	-11.0448	0.064441	0.066442	179234.5	
159	2794	2811	18	-11.2164	0.095533	0.16428	179816.0556	
160	2812	2814	3	-11.614	0.082431	0.020385	178986.6667	
161	2815	2852	38	-11.2578	0.083413	0.26439	178502.2368	
162	2853	2857	5	-10.9497	0.10293	0.05297	178228.6	
163	2858	2858	1	-10.5051	0	0	177087	
164	2859	2879	21	-10.979	0.072737	0.1111	177592.9524	
165	2880	2898	19	-10.9022	0.10535	0.21088	176844.8421	
166	2899	2902	4	-11.0724	0.049075	0.0096336	177941.5	
167	2903	2904	2	-10.7564	0.082046	0.013463	174743.5	
168	2905	2929	25	-10.9451	0.083753	0.17537	176500.92	
169	2930	2967	38	-11.047	0.074932	0.21336	176971.3947	
170	2968	2969	2	-11.2079	0.0053273	5.6761e-05	178050	
171	2970	2972	3	-10.6156	0.024917	0.0018626	175887.3333	
172	2973	2974	2	-10.8333	0.037166	0.0027626	174127	
173	2975	2977	3	-10.2945	0.1804	0.097629	174288	
174	2978	3034	57	-10.8135	0.082406	0.38707	174700.2982	
175	3035	3081	47	-10.923	0.08002	0.30095	174510.0426	
176	3082	3082	1	-10.0136	0	0	170434	
177	3083	3083	1	-10.3166	0	0	170385	
178	3084	3092	9	-10.6511	0.079996	0.057594	174520.7778	
179	3093	3094	2	-10.3087	0.094073	0.017699	174313	
180	3095	3107	13	-10.9172	0.060426	0.047467	175481.6923	
181	3108	3113	6	-11.1067	0.052834	0.016748	175040.1667	
182	3114	3116	3	-10.8808	0.10375	0.03229	175159.6667	
183	3117	3134	18	-11.0617	0.08224	0.12174	174990.1111	
184	3135	3143	9	-10.9467	0.072221	0.046942	175698.7778	
185	3144	3145	2	-10.1959	0.2082	0.086692	174135	
186	3146	3149	4	-10.8633	0.095665	0.036607	174780.75	
187	3150	3151	2	-10.4984	0.11808	0.027887	173190.5	
188	3152	3154	3	-10.8558	0.076961	0.017769	174037.6667	
189	3155	3158	4	-11.0272	0.064482	0.016632	174407.75	
190	3159	3160	2	-10.1665	0.082782	0.013706	170990.5	
191	3161	3161	1	-9.4097	0	0	169880	
192	3162	3168	7	-10.3412	0.13406	0.12581	174565.7143	
193	3169	3169	1	-9.6691	0	0	172944	
194	3170	3170	1	-9.0152	0	0	173153	
195	3171	3172	2	-8.3971	0.13779	0.037974	171261.5	
196	3173	3173	1	-9.0819	0	0	172755	
197	3174	3179	6	-10.1862	0.13148	0.10372	174063	
198	3180	3191	12	-10.397	0.079013	0.074916	174267.5833	
199	3192	3228	37	-10.3199	0.06264	0.14518	173859.3514	
200	3229	3239	11	-10.5202	0.05813	0.037169	173633.0909	
201	3240	3241	2	-10.7404	0.018475	0.00068267	173937.5	
202	3242	3244	3	-10.4041	0.072521	0.015778	172263.3333	
203	3245	3275	31	-10.6251	0.086499	0.23194	173761.3226	
204	3276	3346	71	-10.732	0.07573	0.40719	173341.1972	
205	3347	3376	30	-10.786	0.092925	0.25905	173241.5333	
206	3377	3401	25	-10.8486	0.067723	0.11466	173234.8	
207	3402	3447	46	-10.9493	0.087331	0.35083	173096.3913	
208	3448	3452	5	-11.2807	0.10935	0.059784	171931	
209	3453	3454	2	-10.8721	0.10083	0.020335	173381	
210	3455	3493	39	-11.2297	0.053552	0.11184	174281.8718	
211	3494	3505	12	-11.3237	0.060526	0.043961	173694.75	
212	3506	3552	47	-11.2194	0.079568	0.29756	173533.3191	
213	3553	3630	78	-11.3047	0.080185	0.50151	173124.1026	
214	3631	3644	14	-11.2078	0.081114	0.092112	172091.2143	
215	3645	3648	4	-10.975	0.053695	0.011533	170313	
216	3649	3650	2	-11.231	0.10459	0.021878	171864.5	
217	3651	3652	2	-10.9199	0.11464	0.026283	171785	
218	3653	3666	14	-11.2268	0.097788	0.13388	171384.4286	
219	3667	3667	1	-10.4724	0	0	169969	
220	3668	3668	1	-9.8374	0	0	170194	
221	3669	3670	2	-10.2288	0.1287	0.033126	169479.5	
222	3671	3673	3	-9.9141	0.10659	0.034082	169082	
223	3674	3676	3	-10.3755	0.11818	0.041901	170136	
224	3677	3707	31	-10.9973	0.078836	0.19267	171226.3871	
225	3708	3857	150	-11.0747	0.075706	0.85972	170141.2267	
226	3858	3907	50	-11.1336	0.065203	0.21257	169271.26	
227	3908	3933	26	-11.349	0.086063	0.19258	169643.8846	
228	3934	3942	9	-11.2378	0.069449	0.043409	169614.8889	
229	3943	4002	60	-11.3474	0.082794	0.41129	168790.4167	
230	4003	4184	182	-11.3104	0.08521	1.3214	167366.0165	
231	4185	4247	63	-11.2355	0.090134	0.51183	165746.9365	
232	4248	4254	7	-11.3581	0.054578	0.020851	165793.1429	
233	4255	4351	97	-11.2707	0.081415	0.64295	165177.8351	
234	4352	4355	4	-11.1392	0.06908	0.019088	164376.25	
235	4356	4364	9	-11.3469	0.10076	0.091371	164754.7778	
236	4365	4367	3	-10.9011	0.12356	0.045798	163631	
237	4368	4371	4	-11.356	0.11468	0.052605	162494.75	
238	4372	4373	2	-10.642	0.028688	0.001646	163355	
239	4374	4382	9	-11.1095	0.098299	0.086965	163863.6667	
240	4383	4388	6	-11.332	0.050844	0.015511	165483	
241	4389	4391	3	-11.1691	0.1006	0.030363	165088.6667	
242	4392	4435	44	-11.3982	0.078189	0.269	165136.3636	
243	4436	4439	4	-11.6418	0.047364	0.0089733	164348.25	
244	4440	4456	17	-11.516	0.086186	0.12628	164876.0588	
245	4457	4490	34	-11.4373	0.076436	0.19864	164296.3529	
246	4491	4500	10	-11.5488	0.045905	0.021073	164217.2	
247	4501	4566	66	-11.4516	0.08679	0.49715	163777.6061	
248	4567	4570	4	-11.8089	0.07056	0.019915	163139.5	
249	4571	4603	33	-11.6511	0.077566	0.19854	163097.7576	
250	4604	4615	12	-11.7272	0.05371	0.034618	163046.9167	
251	4616	4622	7	-11.5779	0.038979	0.010635	162798.7143	
252	4623	4625	3	-11.7734	0.068797	0.014199	163217	
253	4626	4677	52	-11.5804	0.075125	0.29348	162636.3462	
254	4678	4678	1	-11.2935	0	0	162955	
255	4679	4679	1	-10.9799	0	0	163343	
256	4680	4714	35	-11.6241	0.10398	0.37839	161828.6	
257	4715	4717	3	-10.7936	0.18439	0.102	159848	
258	4718	4719	2	-11.3096	0.13216	0.034933	161584.5	
259	4720	4729	10	-11.6395	0.073641	0.054229	162310.8	
260	4730	4730	1	-11.3963	0	0	161714	
261	4731	4731	1	-10.8716	0	0	158961	
262	4732	4734	3	-10.2518	0.14785	0.065578	158521.6667	
263	4735	4735	1	-10.9961	0	0	162438	
264	4736	4738	3	-11.4565	0.10652	0.034038	161825	
265	4739	4740	2	-10.4645	0.10967	0.024054	158117	
266	4741	4743	3	-10.9867	0.083822	0.021078	159762	
267	4744	4768	25	-11.3594	0.083887	0.17593	159693.32	
268	4769	4791	23	-11.455	0.074377	0.12723	159100.6522	
269	4792	4801	10	-11.321	0.091281	0.083323	158566.7	
270	4802	4802	1	-10.6512	0	0	156252	
271	4803	4805	3	-10.1615	0.12246	0.044986	156518	
272	4806	4807	2	-10.6076	0.198	0.07841	157522.5	
273	4808	4812	5	-10.9973	0.12321	0.075907	157659.2	
274	4813	4813	1	-4.7902	0	0	144148	
275	4814	4814	1	-8.7886	0	0	156425	
276	4815	4815	1	-9.1377	0	0	157593	
277	4816	4821	6	-9.6237	0.12998	0.10136	157533	
278	4822	4822	1	-9.3939	0	0	157264	
279	4823	4823	1	-9.0763	0	0	156473	
280	4824	4840	17	-9.9729	0.088166	0.13215	157366.5294	
281	4841	4845	5	-9.8096	0.082723	0.034216	156634.6	
282	4846	4873	28	-9.9736	0.097514	0.26625	156732.7857	
283	4874	4876	3	-10.1569	0.10449	0.032756	156259.3333	
284	4877	4932	56	-9.9894	0.075363	0.31806	156314.9464	
285	4933	5038	106	-10.0251	0.08167	0.70702	155004.066	
286	5039	5053	15	-10.0997	0.087628	0.11518	154447.7333	
287	5054	5058	5	-9.878	0.076403	0.029187	153474.2	
288	5059	5089	31	-10.1006	0.075247	0.17552	153600.6452	
289	5090	5106	17	-10.0101	0.072975	0.090532	153094.4706	
290	5107	5112	6	-9.8069	0.081384	0.03974	152455.5	
291	5113	5119	7	-9.929	0.068324	0.032677	152525	
292	5120	5223	104	-10.1171	0.089103	0.8257	152002.7981	
293	5224	5224	1	-9.8274	0	0	150963	
294	5225	5268	44	-10.0944	0.071956	0.22782	151085.0909	
295	5269	5312	44	-10.1474	0.087406	0.33615	150434.7955	
296	5313	5314	2	-10.3502	0.049622	0.0049247	150125	
297	5315	5344	30	-10.1781	0.086224	0.22304	150041	
298	5345	5362	18	-10.0655	0.097136	0.16984	148928.7778	
299	5363	5363	1	-10.3783	0	0	149581	
300	5364	5365	2	-10.0292	0.013417	0.00036001	149849.5	
301	5366	5400	35	-10.2363	0.077752	0.21159	149269.8286	

Duration of each scout segment   : 900

Time stamp for each scout segment: 900
1,900,1800,2700,3600,4500,5400,
Predicted variance for no motion in each segment: 
0.006622,0.0067271,0.0062182,0.006239,0.006583,0.0073546,

Predicted standard deviation for no motion in each segment: 
0.081376,0.082019,0.078855,0.078987,0.081136,0.085759,

Predicted residue for no motion in each segment: 
5.9598,6.0544,5.5964,5.6151,5.9247,6.6191,

Predicted total residue for no motion: 35.7694
Residue target                       : 50.0772


The number of MTP found after scouting is: 110
The MTPs found after scouting are: 
14,15,24,25,28,29,38,49,52,59,77,140,229,324,370,477,604,669,673,755,807,815,885,1119,1123,1246,1533,1593,1624,1642,1787,1802,1963,2043,2058,2070,2125,2128,2193,2354,2389,2393,2523,2678,2681,2687,2691,2812,2815,2853,2930,2970,2975,2978,3035,3082,3084,3093,3095,3144,3146,3159,3161,3162,3169,3170,3171,3173,3174,3229,3276,3378,3448,3553,3631,3667,3674,3677,3708,3908,4176,4365,4368,4372,4374,4383,4416,4567,4628,4678,4680,4715,4719,4731,4732,4735,4739,4741,4744,4802,4807,4813,4814,4816,4823,4824,4933,5107,5120,5366,
Total residue error, after scouting, from 110 MTP is: 49.7633

Detailed MFF results (before imposing rules):
index_MFF start 	 end 	 duration	 segment_idx	 mean	 std	 residue	 ideal_residue	 target_residue	 prompt_rate	
1	1	13	13	1	-9.6908	0.25224	0.82712	0.086086	0.12052	10123.0769	
2	14	14	1	1	-9.0679	0	0	0.006622	0.0092708	9989	
3	15	23	9	1	-9.7932	0.2188	0.43085	0.059598	0.083437	10050.7778	
4	24	24	1	1	-10.9605	0	0	0.006622	0.0092708	9992	
5	25	27	3	1	-9.5331	0.19684	0.11624	0.019866	0.027812	10121.3333	
6	28	28	1	1	-10.4491	0	0	0.006622	0.0092708	9886	
7	29	37	9	1	-9.9106	0.23826	0.51092	0.059598	0.083437	10142.7778	
8	38	48	11	1	-9.3686	0.22366	0.55027	0.072842	0.10198	12325.5455	
9	49	51	3	1	-9.7003	0.25858	0.20059	0.019866	0.027812	19201.6667	
10	52	58	7	1	-10.5488	0.219	0.33573	0.046354	0.064895	28308.1429	
11	59	76	18	1	-11.0949	0.19608	0.69208	0.1192	0.16687	51108.7778	
12	77	139	63	1	-11.2682	0.12549	0.99204	0.41718	0.58406	96557.2381	
13	140	228	89	1	-11.0711	0.097506	0.84617	0.58936	0.8251	118506.7978	
14	229	323	95	1	-10.9565	0.11094	1.1692	0.62909	0.88072	133163.9053	
15	324	369	46	1	-11.1545	0.10333	0.49115	0.30461	0.42646	143052.8696	
16	370	476	107	1	-11.0016	0.10829	1.2547	0.70855	0.99197	147187.8224	
17	477	603	127	1	-10.8732	0.085135	0.9205	0.84099	1.1774	154016.0472	
18	604	668	65	1	-10.7972	0.094698	0.58291	0.43043	0.6026	158866.7538	
19	669	672	4	1	-10.413	0.15227	0.092751	0.026488	0.037083	160701.25	
20	673	754	82	1	-11.0703	0.11392	1.0641	0.543	0.7602	165334.8293	
21	755	806	52	1	-11.1922	0.092395	0.44392	0.34434	0.48208	167877.75	
22	807	814	8	1	-10.8778	0.085683	0.058732	0.052976	0.074166	168301.625	
23	815	884	70	1	-11.0886	0.08448	0.49958	0.46354	0.64895	169100.9429	
24	885	1118	234	2	-11.0026	0.082309	1.5853	1.5741	2.2038	172915.8846	
25	1119	1122	4	2	-10.7386	0.040622	0.0066007	0.026908	0.037672	175062.75	
26	1123	1245	123	2	-11.1335	0.093627	1.0782	0.82743	1.1584	176912.2439	
27	1246	1532	287	2	-11.0633	0.087687	2.2068	1.9307	2.7029	179468.331	
28	1533	1592	60	2	-10.9987	0.071462	0.30641	0.40363	0.56508	180860.15	
29	1593	1623	31	2	-10.8062	0.12551	0.48837	0.20854	0.29196	179869.8065	
30	1624	1641	18	2	-10.6308	0.092734	0.15479	0.12109	0.16952	180098.2222	
